id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
913,0.0001311502855969593,1.1007384273398202e-05,2.4331960958079435e-05,1.0264962838846259e-05,8.851655729813501e-05,1.0492916771909222e-05,1.5071762391016819e-05,7.498095510527492e-05,9.84489088295959e-05,3.4197521017631516e-05,0.00022328463091980666,2.50282246270217e-05,0.0006305343704298139,1.5584844732075e-05,0.002912156982347369,0.000102132536994759,5.121880894876085e-05,5.765312016592361e-05,7.36067522666417e-05,5.069469989393838e-05,8.884216367732733e-05,0.00017294840654358268,1.079724188457476e-05,0.00020628327911254019,3.966570147895254e-05,0.0003386575262993574,2.076015152852051e-05,9.581113408785313e-05,2.2750155039830133e-05,5.641606912831776e-05,0.00014230335364118218,0.0003124889044556767,3.3651867852313444e-05,0.00016307631449308246,0.0003165664675179869,2.3694869014434516e-05,1.7438456779927947e-05,6.929830851731822e-05,2.0770825358340517e-05,6.912906974321231e-05,2.933553514594678e-05,6.587264942936599e-05,1.4483802260656375e-05,0.0005724481889046729,1.9703662474057637e-05,0.00012592803977895528,6.557397864526138e-05,2.6849418645724654e-05,6.349947943817824e-05,7.22264448995702e-05,5.216156205278821e-05,0.000500646885484457,0.01265362836420536,3.544163701008074e-05,0.0001792755356291309,8.63910754560493e-05,2.1848709366167895e-05,0.0001156363359768875,8.780418284004554e-05,3.0240084015531465e-05,0.0001575141359353438,8.493627683492377e-05,0.9616872072219849,0.00020017987117171288,0.00013205921277403831,6.715310155414045e-05,0.0005715028964914382,0.00044408778194338083,6.573207792825997e-05,6.571909761987627e-05,2.6772509954753332e-05,1.1768612239393406e-05,0.00036100344732403755,0.008670729584991932,0.00010537919297348708,6.057989230612293e-05,1.1647688552329782e-05,0.00011367908882675692,2.2113572413218208e-05,0.0001648111647227779,1.9106480976915918e-05,0.00015938346041366458,1.9183693439117633e-05,0.000735438079573214,6.0083864809712395e-05,7.086789992172271e-05,6.467270577559248e-05,9.566628250468057e-06,0.0004415979783516377,9.001452781376429e-06,4.068157431902364e-05,0.002797188237309456,5.559372584684752e-05,3.604954690672457e-05,3.5776371078100055e-05,0.0001400065957568586,0.00026356775197200477,0.0002271978883072734,0.00010979679791489616
921,1.7622851373744197e-05,6.877273335703649e-06,4.1391965055481705e-07,5.332781256583985e-07,1.9878546027030097e-06,3.875250911278272e-07,2.7864950880029937e-06,2.271914809170994e-06,7.458505933755077e-06,6.305937745310075e-07,2.7762591798818903e-06,1.1595020623644814e-06,1.0398999620520044e-05,2.6986770535586402e-05,1.5283980246749707e-05,1.0906182978942525e-06,3.5493103496264666e-05,2.8428578389139147e-06,1.0809495506691746e-05,1.9226165477448376e-06,3.743484558071941e-05,1.8100814713761793e-06,2.55249005931546e-06,1.9789306406892138e-06,2.9045015708106803e-06,1.5243904272210784e-07,1.7380560848323512e-06,4.448430445336271e-06,2.460756434174982e-07,6.997886430326616e-07,7.451427563864854e-07,5.405925548984669e-06,5.53153029159148e-07,1.1150865475428873e-06,2.356695176786161e-06,1.829862753766065e-06,9.98121123529927e-08,4.3211349520788644e-07,2.080198555631796e-06,5.24403390045336e-07,1.766602053976385e-06,5.2533301641233265e-05,4.547305820779002e-07,8.373795935767703e-06,1.8512205315346364e-06,7.709547276135709e-07,7.918267328932416e-06,0.00011528864706633613,0.9992027878761292,7.082444881234551e-06,1.0329711585654877e-05,6.95405731221399e-07,1.577457442181185e-05,2.1561399989877827e-06,4.30513438232083e-07,1.947793180079316e-06,2.038433422058006e-06,5.067262804914208e-07,3.5561724871513434e-06,1.1502868346724426e-06,1.4035309447990585e-07,1.4898599829393788e-06,1.1744102721422678e-06,2.2149997676024213e-06,5.283460495775216e-07,1.0383535027358448e-06,3.4495394629630027e-06,1.5797858168298262e-06,6.920811870259058e-07,1.6956339550233679e-06,6.911083119121031e-07,9.889554348774254e-07,6.237257821339881e-07,1.249350589205278e-05,3.620943971327506e-05,7.729277058388107e-07,2.0518129986157874e-06,1.8383099131824565e-07,3.4624790714588016e-06,2.636138333400595e-06,1.6773052493590512e-06,4.89321791974362e-06,5.403072691478883e-07,1.2466661019061576e-06,3.4035590488201706e-06,8.79589788382873e-06,2.8701456358248834e-06,2.623997090722696e-07,5.453068183669529e-07,2.161962038371712e-05,3.916454147656623e-07,1.2440620594134089e-05,1.3501301054930082e-06,1.8466158508090302e-05,1.6196278238567174e-06,0.00015798189269844443,7.611271030327771e-06,1.8035423181572696e-06,2.2140759028843604e-05
922,2.691460167625337e-06,2.0222109924361575e-06,1.6808389773359522e-06,7.354521471825137e-07,8.421118309343001e-07,1.1424843251006678e-05,2.6016814445029013e-06,6.547774660248251e-07,3.0928188152756775e-06,2.4945359200501116e-06,6.9105607281017e-07,3.49112610820157e-06,2.441724689106195e-07,9.299180419475306e-06,4.8486404011782724e-06,1.6820239352455246e-06,9.999654139392078e-06,7.672268111491576e-06,1.662339855101891e-05,3.159094922011718e-05,2.9826373975083698e-06,1.5195429341474664e-06,2.915781180945487e-07,1.1345490520398016e-06,4.934850039717276e-06,1.0423237881695968e-06,3.650572125479812e-06,0.00013933209993410856,2.7741689336835407e-05,1.7949572566067218e-06,4.629920113075059e-06,1.9968263131886488e-06,1.4814083897363162e-06,1.138003767664486e-06,3.3415681173210032e-06,2.682171952983481e-06,1.3015535387239652e-06,4.2116698750760406e-07,1.2939082807861269e-05,1.1526095477165654e-05,2.3963448256836273e-06,1.7440696638004738e-06,0.999230146408081,2.7121623134007677e-05,7.124189869500697e-05,1.2783112879333203e-06,4.73819227408967e-06,2.1144721813470824e-06,7.507376267312793e-07,3.5360362744540907e-06,3.658389687188901e-06,9.470222721574828e-07,5.433226988316164e-07,1.3059252523817122e-06,7.254150204971666e-07,2.855881348295952e-06,6.047631359251682e-06,3.369395699337474e-06,7.739376997051295e-06,1.4454323036261485e-06,2.6462607820576522e-06,8.898038504412398e-05,3.106215217485442e-06,2.716258677537553e-06,6.108825800765771e-06,1.1195691058674129e-06,5.9553734899964184e-05,1.2817317838198505e-06,9.150720075012941e-07,2.8905708404636243e-06,7.690786333114374e-06,1.5363066268037073e-05,2.2814499516243814e-06,6.374432814482134e-06,3.9039218791003805e-06,6.552178888341587e-07,2.099426410495653e-06,2.6025074930657865e-06,2.2702831756760133e-06,1.1743986760848202e-06,4.317942966736155e-06,7.093387011991581e-06,3.753587861865526e-06,7.209524937934475e-06,3.940901933674468e-06,1.2287222261875286e-06,1.5550186844848213e-06,4.585630449582823e-06,7.552952865808038e-06,6.750346074113622e-06,5.975879503239412e-06,4.934809680889884e-07,3.7645147585863015e-06,4.743481895275181e-06,7.176415692811133e-07,1.389278054375609e-06,4.396905751491431e-06,2.4185831080103526e-06,3.625378610649932e-07
925,1.5675042959628627e-05,2.595522346382495e-05,1.5303436157410033e-05,6.026531536917901e-06,9.104847413254902e-05,3.182928412570618e-05,0.9986339211463928,5.5135438742581755e-05,5.2290492931206245e-06,3.3723328670021147e-05,1.4046255500943516e-06,7.226679826999316e-06,6.838632998551475e-06,1.8641007045516744e-05,1.1326681033096975e-06,1.3708715414395556e-05,1.3519744243239984e-05,4.924681888951454e-06,2.9661887310794555e-06,5.541490281757433e-06,1.149829950009007e-05,3.8055097775213653e-06,3.6086843465454876e-05,5.050552772445371e-06,2.956586286018137e-06,1.0512000699236523e-05,4.272925252735149e-06,1.7224806470039766e-06,4.799162343260832e-05,9.45465490076458e-06,3.044071263502701e-06,1.0224420293525327e-05,1.1374651876394637e-05,2.3760452677379362e-05,1.1882792932738084e-05,2.259366556245368e-05,1.7217884305864573e-05,8.181548764696345e-06,8.48509262141306e-06,1.6638232409604825e-05,3.2464624837302836e-06,3.838970587821677e-05,6.893649242556421e-06,7.5058205766254105e-06,4.988152340956731e-06,8.502905075147282e-06,2.3043348846840672e-05,1.749586772348266e-05,1.6599051377852447e-05,1.000149677565787e-05,1.1057278243242763e-05,2.090511225105729e-05,2.7592932383413427e-05,3.960430603910936e-06,3.744339210243197e-06,1.4337642824102659e-06,1.4599298083339818e-05,5.472711563925259e-06,4.756139333039755e-06,4.131758032599464e-05,2.1062048745079665e-06,2.2337305836117594e-06,1.690837848400406e-06,1.712088669592049e-05,1.5313456742660492e-06,1.513929532848124e-06,4.979345249012113e-06,2.2414235445467057e-06,2.201720917582861e-06,1.7144272987934528e-06,1.684513335931115e-05,2.0150182535871863e-05,2.391792349953903e-06,8.546802519049379e-07,1.1608979548327625e-05,3.866193765134085e-06,4.351054940343602e-06,1.282619791709294e-06,0.0001217608223669231,2.9139026082702912e-05,7.968556747073308e-05,3.6303842989582336e-06,2.5471197659499012e-05,1.0994828699040227e-05,7.82932238507783e-06,2.0017266706418013e-06,2.1964717689115787e-06,2.4021201170398854e-06,7.146295502025168e-06,8.20251716504572e-06,2.037976400970365e-06,2.4401645077887224e-06,1.4493035450868774e-05,5.092043920740252e-06,9.172665158985183e-06,1.801322287064977e-05,8.898832675185986e-06,3.535344035299204e-07,1.222610899276333e-05
929,7.1634658524999395e-06,2.0116863197472412e-06,3.7245672501740046e-06,4.858057309320429e-06,1.6531041637790622e-06,1.1274113376202877e-06,3.194900500602671e-06,7.89789828559151e-06,5.69326721233665e-06,8.386539889215783e-07,3.2778661989141256e-06,4.910375082545215e-06,7.462989287887467e-06,8.944734304350277e-07,7.567408033537504e-07,3.497326133583556e-06,1.5741434253868647e-06,4.495269877224928e-06,1.0237741662422195e-05,7.087476774358947e-07,8.322747817146592e-06,3.932262188754976e-06,1.3589332411356736e-05,2.246119038318284e-06,4.115338924748357e-06,0.0001248108019353822,3.4472379866201663e-06,2.259428583784029e-06,3.4490367397665977e-06,9.629105079511646e-06,1.8923319657915272e-05,0.9984380602836609,1.0974247743433807e-05,7.071604341035709e-05,1.3720327842747793e-06,2.594163333924371e-06,8.594198334321845e-06,5.355035682441667e-06,7.438148713845294e-06,6.154474704089807e-06,0.0001769116206560284,2.4928178845584625e-06,1.3022481653024442e-06,0.0001294124376727268,5.067580332251964e-06,5.546858574234648e-06,1.0215787369816098e-05,2.846013330781716e-06,1.9757346763071837e-06,1.7889391301650903e-06,1.6944970411714166e-05,1.0527734957577195e-05,4.190933395875618e-05,9.75827788352035e-06,5.660675014951266e-06,2.9452937724272488e-06,1.8831766510629677e-06,8.586776857555378e-06,0.00011335394810885191,1.7542140540172113e-06,6.610213313251734e-05,7.068603622428782e-07,1.2558959497255273e-05,2.6285272269888083e-06,4.073929812875576e-05,4.616817932401318e-06,5.788517682958627e-06,0.0001893535372801125,1.436153343092883e-05,2.7011674319510348e-05,3.8128712276375154e-06,9.61758246376121e-07,7.285404535650741e-06,1.0389653652964626e-05,6.671413302683504e-06,2.170877309026764e-07,6.520104989249376e-07,5.1680839533219114e-05,8.258645607384096e-07,1.5492427337449044e-05,1.8588475541037042e-06,1.6322912415489554e-05,1.554479695187183e-06,1.464628439862281e-05,2.6701867682277225e-05,6.146822784103279e-07,8.879998858901672e-06,1.159389512395137e-06,1.1734252893802477e-06,1.9107119442196563e-06,3.895540885423543e-06,1.3522901554097189e-06,2.64952223005821e-06,7.111780178092886e-06,9.502683496975806e-06,4.025042653665878e-05,2.397563002887182e-05,4.557361421575479e-07,1.3876751836505719e-06
930,1.5941550373099744e-05,1.3782077985524666e-06,6.165090553622576e-07,9.304358741246688e-07,1.8864907360693906e-06,8.150012718033395e-07,5.597368613052822e-07,5.54266352992272e-06,9.702171155367978e-06,6.0338027196849e-07,1.5403940778924152e-05,7.964471478771884e-06,7.449374243151397e-05,6.451828085118905e-07,0.0008236388093791902,2.3558275188406697e-06,2.3821858121664263e-06,7.940067007439211e-06,1.6503146980539896e-05,5.266333573672455e-06,9.763646630744915e-06,6.808879334130324e-06,1.0821443083841586e-06,5.539720405067783e-06,2.067335344690946e-06,1.7928122133525903e-06,2.1666976408596383e-06,2.327113634237321e-06,1.2228820196469314e-06,5.72548788113636e-06,1.3518376363208517e-05,2.0092604700039374e-06,1.261079773939855e-06,2.146992528651026e-06,2.7391388357500546e-05,1.6111913510030718e-06,1.089734382730967e-06,1.0792894045152934e-06,5.210263225308154e-06,2.0996287730667973e-06,1.1019712928828085e-06,8.748929758439772e-06,2.388511006756744e-07,3.1177839900919935e-06,2.2231195089261746e-06,1.1927878404094372e-05,8.261131938525068e-07,3.878598363371566e-06,4.540796362562105e-05,2.7999298254144378e-05,1.1138184845549404e-06,1.1390174222469795e-05,0.00018503362662158906,2.610499677757616e-06,4.940124654240208e-06,4.466146947379457e-06,3.3814933431131067e-06,7.521738325522165e-07,7.711572834523395e-06,8.310423709190218e-07,7.1599729380977806e-06,4.442638783075381e-06,4.1884031816152856e-05,3.3741293918865267e-06,1.2415942364896182e-05,1.7579984614712885e-06,1.687541043793317e-05,7.476361361113959e-07,1.1692203543134383e-06,6.7623250288306735e-06,1.0167482287215535e-06,1.263042804566794e-06,3.1555225632473594e-06,4.650509072234854e-05,5.217636953602778e-06,1.859960434558161e-06,5.581089226325275e-07,7.121174121493823e-07,3.509228463371983e-06,1.5790656107128598e-06,1.4845808209429379e-06,5.924696324655088e-06,7.392600309685804e-07,1.7681280951364897e-05,3.0767857879254734e-06,1.704533860902302e-05,3.6149924653727794e-06,1.081013806469855e-06,1.0976818884955719e-05,5.1546867325669155e-06,8.486706519761356e-07,0.9982720613479614,2.7652663447952364e-06,2.4754281184868887e-06,1.1312620699754916e-05,3.455322439549491e-05,1.9455143046798185e-05,5.972570306767011e-06,3.616216872615041e-06
935,1.2698931641352829e-05,4.488368631427875e-06,3.648868641903391e-06,1.815666223592416e-06,8.989463822217658e-06,1.3168261148166494e-06,1.0202084013144486e-06,5.844269708177308e-06,3.744299101526849e-05,2.245949872303754e-06,1.7097672753152438e-05,3.2260659281746484e-06,2.244858660560567e-05,8.21446519694291e-06,0.0010104688117280602,5.748989224230172e-06,6.944152119103819e-05,5.388154022512026e-06,4.6730823669349775e-05,5.480651907419087e-06,2.3767350285197608e-05,1.6921505448408425e-05,4.084874944965122e-06,0.0001151629548985511,0.0003984340000897646,7.675439519516658e-06,5.151071036380017e-06,0.001313187531195581,1.464789761485008e-06,1.5210173842206132e-05,2.9069393349345773e-05,4.205904406262562e-05,1.8960198531203787e-06,2.8750525871146237e-06,3.713722981046885e-05,1.5472398899873951e-06,5.406434411270311e-07,4.10348002333194e-06,1.2064042493875604e-05,3.389748599147424e-05,1.932452323671896e-05,6.475577720266301e-06,2.0752248019562103e-05,4.223416544846259e-05,2.2260661353357136e-05,8.830046681396198e-06,8.315916602441575e-06,8.06143998488551e-06,2.7925518224947155e-05,1.300593157793628e-05,2.389508608757751e-06,5.46016462976695e-06,1.4782568541704677e-05,3.3916098800546024e-06,5.526798304344993e-06,8.721875019546133e-06,9.376061825605575e-06,1.5764548152219504e-05,7.837400517018978e-06,1.2698610589723103e-06,8.720086043467745e-06,7.688587356824428e-05,0.00036419223761186004,5.913701443205355e-06,9.608629625290632e-06,1.0075920044982922e-06,5.271372720017098e-05,4.914439341519028e-05,3.938961071980884e-06,4.299372449168004e-06,1.6529228332728962e-06,2.3890870579634793e-06,1.4316598026198335e-05,0.9954023361206055,2.477043199178297e-05,5.374779448175104e-06,1.537698949505284e-06,4.270953922969056e-06,9.869788755167974e-07,1.6798269371065544e-06,3.743080242202268e-06,2.8351489163469523e-05,8.297193971884553e-07,1.8532693502493203e-05,4.409816028783098e-06,9.101242540054955e-06,7.7237336881808e-06,9.889971579468693e-07,2.4031578504946083e-05,3.318912376926164e-06,1.2299134141358081e-05,8.779478230280802e-05,2.63744641415542e-06,7.571887636004249e-06,3.512403964123223e-06,4.6350713091669604e-05,4.987638385500759e-05,5.688309465767816e-05,4.5939218580315355e-06
940,1.9891201645805268e-06,6.313334210972243e-07,1.8413098814562545e-06,2.9091052056173794e-07,2.053013304248452e-06,5.405483989306958e-06,4.5325430164666614e-07,1.1003796771547059e-06,1.3601903674498317e-06,6.766511546629772e-07,2.485469678958907e-07,2.495713033567881e-06,3.266457497375086e-06,7.150671308409073e-07,6.981723004173546e-07,9.615619092073757e-07,4.773382897838019e-07,2.3696849893894978e-05,1.7195488908328116e-05,2.186472102039261e-06,2.035757825069595e-05,2.174917199226911e-06,9.012830560095608e-06,5.184601832297631e-07,2.236957016066299e-06,2.763443035291857e-06,6.845469329164189e-07,2.0105731891817413e-05,6.405317094504426e-07,2.724221758398926e-06,1.8025333474724903e-06,1.9491195416776463e-05,9.695131666376255e-07,9.441496899853519e-07,5.897346909478074e-06,4.7026153993101616e-07,1.7713548459141748e-06,1.7992709899772308e-07,2.0406669136718847e-06,4.91045466333162e-06,8.302265086967964e-06,1.5118133660507738e-06,9.25455242395401e-06,2.156312439183239e-05,4.1023613448487595e-06,4.140425176046847e-07,5.910471372772008e-06,2.6769100713863736e-07,2.3098548354028026e-06,3.87464024242945e-06,3.2123764412972378e-06,7.254374736476166e-07,4.586458544508787e-06,1.067990069714142e-06,1.5222952924887068e-06,7.013374556663621e-07,5.873931741007254e-07,8.472682566207368e-06,0.004664789419621229,1.4245267720980337e-06,1.64585708262166e-06,3.906752317561768e-05,1.7325448425253853e-05,2.4077307898551226e-06,0.000107903266325593,4.921502068100381e-07,0.00015010815695859492,3.986523324783775e-07,9.819888191486825e-07,4.20724245486781e-06,6.732200745318551e-06,7.098746550582291e-07,4.454200734471669e-06,2.0563100406434387e-05,1.894428532978054e-05,2.191904286519275e-06,6.016572910994e-07,1.0155638847209048e-05,1.591645286680432e-06,4.458603598322952e-06,7.618480140081374e-07,0.9945683479309082,4.074510343343718e-06,1.8417453020447283e-06,1.5037322782518459e-06,2.3369668724626536e-06,8.05452714303101e-07,7.089076007105177e-06,6.963761620681908e-07,1.5772719734741258e-06,6.538530783473107e-07,8.568738849135116e-06,2.3124975996324793e-06,6.055465746612754e-06,5.870163022336783e-07,2.887482514779549e-05,5.229916496318765e-05,1.7088583490476594e-06,2.883369916162337e-06
941,1.051455910783261e-05,5.110180609335657e-06,1.0718572411860805e-06,4.9645859689917415e-06,1.49237428104243e-06,8.159361755133432e-07,1.995802904275479e-06,5.824497566209175e-05,1.1618451026151888e-05,7.126339482965705e-07,2.185682751587592e-05,8.102713763946667e-06,0.9990647435188293,5.281662538436649e-07,1.1883485967700835e-05,2.4728476546442835e-06,9.815598787099589e-07,5.521435468835989e-06,9.948194019671064e-07,8.163974598573986e-06,4.315721980674425e-06,5.50834465684602e-06,6.225405741133727e-06,2.4265071260742843e-05,6.168535492179217e-06,1.0742913218564354e-05,2.896277146646753e-05,1.061525836121291e-06,3.3456845471846464e-07,1.6289284303638851e-06,3.1451879749511136e-06,1.2403661457938142e-05,1.9807150692940922e-06,1.8810997062246315e-06,2.158894312742632e-05,1.3518850892069167e-06,2.551585339460871e-06,3.0423509542742977e-06,2.326137973795994e-06,2.693027454370167e-06,1.4898473637003917e-06,3.130290497210808e-05,2.649500174811692e-07,3.92045512853656e-06,7.806237931617943e-07,5.465738922794117e-06,1.1080653166573029e-05,3.5155001114617335e-06,1.878194962046109e-05,1.466850108045037e-06,1.5491223166463897e-06,5.956962922937237e-06,2.7803278499050066e-05,1.3232369383331388e-05,0.00011902899132110178,8.579409040976316e-06,1.7400780052412301e-06,1.676361989666475e-06,2.3008537937130313e-06,8.05587035301869e-07,9.6383405434608e-07,1.4854748542347807e-06,1.108593733079033e-05,1.6187570963666076e-06,1.9360695659997873e-05,5.380852144298842e-06,1.3613866940431762e-06,8.648504262964707e-06,5.076974048279226e-06,1.669149924055091e-06,8.460292519885115e-07,1.006580532703083e-06,5.19393779541133e-06,1.952030652319081e-05,4.3792806536657736e-06,3.8546604628209025e-06,1.4208334278009715e-06,2.139903926945408e-06,1.536536274215905e-06,7.276186124727246e-07,6.723124670315883e-07,1.5058954886626452e-05,1.2692593145402498e-06,1.254699964192696e-05,2.7127855446451576e-06,1.2917720596306026e-05,1.4835211459285347e-06,2.202288669650443e-06,1.2479067663662136e-06,7.887762762948114e-07,4.3940963223576546e-07,9.469893120694906e-05,4.017734227090841e-06,1.6961110986812855e-06,5.634477020066697e-06,1.8239557903143577e-05,8.739587792661041e-05,4.233007530274335e-06,1.074380361387739e-05
943,5.115969997859793e-06,2.1496602130355313e-05,2.9107970931363525e-06,2.8857086817879463e-06,7.570885372842895e-06,2.2225844986678567e-06,8.922345955397759e-07,2.606632733659353e-06,1.4628370763603016e-06,3.413970989640802e-05,1.9538272226782283e-06,3.818013283307664e-06,8.919696483644657e-06,1.5535625834672828e-06,7.75640546635259e-06,3.886713329848135e-06,2.580688260422903e-06,8.13907627161825e-06,3.5334869608050212e-06,9.934511581377592e-06,9.977142326533794e-06,4.597451606969116e-06,2.650889882716001e-06,4.882479970547138e-06,2.255729896205594e-06,1.907706291603972e-06,1.4582147741748486e-05,9.960717761714477e-07,3.1966901588020846e-06,1.6818790982142673e-06,9.48572596826125e-06,3.1956660677678883e-06,1.5268913102772785e-06,1.3095065014567808e-06,2.133263933501439e-06,2.3616352962108067e-07,6.886611458867264e-07,1.0335327260690974e-06,4.576331775751896e-06,7.370991852440056e-07,1.8275787851962377e-06,2.4431989004369825e-05,2.2036631435184972e-06,9.245775800081901e-06,1.9296167010907084e-05,1.027602365866187e-06,1.1000114454873255e-06,2.2909020117367618e-05,2.2020716642146e-05,2.920189672295237e-06,9.88627675724274e-07,3.2389417015110666e-07,3.0413448257604614e-06,9.849748494161759e-06,4.164945949014509e-06,3.6871306292596273e-06,7.864960207371041e-05,3.5487310015014373e-06,2.7654655241349246e-06,6.092492640163982e-06,1.7402112462150399e-06,8.360767424164806e-06,1.2179402801848482e-05,9.398355359735433e-06,2.467540980433114e-06,3.3813645131886005e-05,4.884272584604332e-06,1.1277343219262548e-06,4.9046707317756955e-06,1.319636885455111e-05,1.1254882338107564e-05,1.8262859384776675e-06,1.8290852494828869e-06,6.532607585540973e-06,5.939940365351504e-06,2.6679779693949968e-05,7.897030445747077e-05,4.124665338167688e-07,6.451895842474187e-06,1.0858406085390016e-06,2.0250328816473484e-05,1.101103589462582e-05,1.3519163530872902e-06,2.1061578081571497e-06,2.5869890123431105e-06,0.999180257320404,5.050343588663964e-06,6.7444175329001155e-06,4.314287252782378e-06,1.242550843016943e-05,7.172176083258819e-06,2.4093564206850715e-05,1.2342475201876368e-06,2.185770972573664e-05,7.161575013014954e-06,3.683953536892659e-06,5.112156031827908e-06,2.0029383449582383e-06,2.346582550671883e-05
945,7.750344593659975e-06,1.89756083273096e-05,1.4793307855143212e-05,2.5027206902450416e-06,1.675724342931062e-05,2.457200753269717e-05,2.6688334401114844e-05,3.4267286537215114e-05,1.9630741007858887e-05,1.7194970496348105e-05,1.0401653526059818e-05,2.2016816728864796e-05,3.261066012782976e-05,0.00041190371848642826,3.534995630616322e-05,2.193150248785969e-05,1.3980213225295302e-05,4.9017235141946e-05,7.133741019060835e-05,0.00015420126146636903,2.3863089154474437e-05,7.296559942915337e-06,2.3873742975411005e-05,7.93293565948261e-06,2.439301897538826e-05,5.2687737479573116e-06,3.7478446756722406e-05,2.2507032554131e-05,1.3052732356300112e-05,4.575952971208608e-06,1.1457663276814856e-05,2.354372372792568e-05,5.489824161486467e-06,3.496972203720361e-05,1.4306953744380735e-05,3.804534571827389e-05,5.343916200217791e-06,6.433231646951754e-06,1.1775562597904354e-05,3.5841685530613177e-06,1.1724341675289907e-05,0.000518547953106463,1.0293783816450741e-05,2.5130784706561826e-05,1.6776159100118093e-05,5.340792995411903e-06,2.4833881980157457e-05,0.9880125522613525,0.004333688411861658,0.00028735026717185974,4.9016769480658695e-05,2.0401743313414045e-05,0.0001093105529434979,7.460355845978484e-05,3.761587868211791e-05,4.140924647799693e-05,0.00046167586697265506,1.3845566172676627e-05,3.685909905470908e-05,8.190266271412838e-06,7.194770205387613e-06,1.0733967428677715e-05,3.1263166420103516e-06,8.042245099204592e-06,8.341265129274689e-06,3.4268236049683765e-05,2.5653819193394156e-06,1.604148383194115e-05,2.1323377950466238e-05,9.227319242199883e-05,9.1863194029429e-06,6.479386229329975e-06,9.07257981452858e-06,1.3358472642721608e-05,0.00013809929077979177,1.528764914837666e-05,2.731591484916862e-05,2.180752289859811e-06,1.2661980690609198e-05,6.510365346912295e-05,1.7235915947821923e-05,1.7747670426615514e-05,5.605415026366245e-06,4.758554132422432e-05,0.00010417384328320622,0.00010143288091057912,9.94446236290969e-05,1.3649122593051288e-05,4.246313983458094e-05,0.003222179366275668,8.172562957042828e-06,3.585377271519974e-05,1.7674230548436753e-05,9.576030606694985e-06,1.6835250789881684e-05,5.613126268144697e-05,1.3423154996416997e-05,3.121332611044636e-06,0.00023479473020415753
