id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
739,5.421270907390863e-05,3.336765985295642e-06,3.53068026015535e-05,8.121919563564006e-06,5.454544407257345e-07,8.829487342154607e-06,5.816829116156441e-07,2.051624505838845e-06,1.2477136124289245e-06,5.468408517117496e-07,1.3232040600996697e-06,6.529853067149816e-07,5.0850740080932155e-06,1.617421503397054e-06,4.771817202708917e-06,9.331775800092146e-06,2.569203843449941e-06,2.5811974410316907e-05,5.85905536354403e-06,1.3084071497360128e-06,2.8195586310175713e-06,6.761363238183549e-06,4.9060286073654424e-06,8.286660886369646e-06,1.2134816643083468e-05,6.57976534057525e-06,4.821175753022544e-05,2.2963622541283257e-05,3.8501143535540905e-06,2.93342645818484e-06,5.719904038414825e-06,1.8197348254034296e-05,4.943430030834861e-05,1.4704372915730346e-05,8.537062058167066e-06,5.2440855142776854e-06,4.992834419681458e-06,5.44423619430745e-06,5.3581647989631165e-06,6.6308025452599395e-06,1.781619062057871e-06,7.615792583237635e-06,2.5317492600152036e-06,6.073993972677272e-06,1.051180879585445e-05,9.133505045610946e-06,1.0428243513160851e-05,1.461004103475716e-06,1.604605245120183e-06,4.143427304370562e-06,0.00013196819054428488,8.731082743906882e-06,3.048266989935655e-05,2.7471451176097617e-06,5.6582466640975326e-05,2.1939600628684275e-05,7.768138311803341e-05,0.0006032280507497489,4.374130367068574e-05,9.999949725170154e-06,1.3879967809771188e-05,1.3660283002536744e-05,1.657567008805927e-05,1.587795054547314e-06,8.29278815217549e-06,0.0001718435960356146,0.00011129445920232683,2.794628744595684e-05,0.0040341210551559925,0.992720901966095,0.0006117605953477323,2.1766209101770073e-05,1.365248317597434e-05,2.343578444197192e-06,1.4832587567070732e-06,3.1728442991152406e-05,6.305439910647692e-06,1.0092750926560257e-05,1.5039553318274557e-06,4.7920652832544874e-06,3.7057236568216467e-06,6.180461059557274e-05,7.388902758975746e-06,1.3261105777928606e-05,1.814372467379144e-06,9.93424873740878e-06,0.0001203554347739555,0.0003005884645972401,9.999006579164416e-06,5.077553396404255e-06,7.05736456438899e-05,1.0945425856334623e-05,2.3013782993075438e-05,5.64854462936637e-06,1.683251753092918e-06,1.6330222933902405e-05,3.291223038104363e-05,7.157262189139146e-06,1.2964811503479723e-05
743,6.514686901937239e-06,1.9531231373548508e-05,1.2157695891801268e-05,5.045488251198549e-06,3.801193770414102e-06,3.5758683225139976e-05,6.868377568025608e-06,1.330086433881661e-05,1.0782961908262223e-05,7.2046323111862876e-06,5.46921364730224e-05,3.824155101028737e-06,1.3770326404483058e-05,3.088670928264037e-05,2.0987392417737283e-05,3.283927435404621e-05,2.917197343776934e-05,8.171816261892673e-06,1.1810272553702816e-05,6.829091489635175e-06,4.134702612645924e-05,4.11303699365817e-05,0.000414751615608111,0.9883031249046326,0.0011961136478930712,0.00043107563396915793,2.2498134057968855e-05,2.7956553822150454e-05,6.201013457030058e-05,0.0002445373684167862,0.0003691168094519526,1.9929371774196625e-05,6.927470622031251e-06,1.6850193787831813e-05,2.1742955141235143e-05,1.879468618426472e-05,1.4545307749358471e-05,0.006251341663300991,6.147009116830304e-05,0.00015937194984871894,0.00010494486923562363,5.801100087410305e-06,3.618723349063657e-05,0.00016415379650425166,0.00010982343519572169,6.133888291515177e-06,9.94292349787429e-06,4.955114945914829e-06,1.650895683269482e-05,3.6603514672606252e-06,1.5731457096990198e-05,1.933227940753568e-05,1.7175949324155226e-05,1.223174240294611e-05,6.465862952609314e-06,3.324681892991066e-05,1.3355253031477332e-05,0.0004972938913851976,5.459236490423791e-06,9.136757398664486e-06,8.509379767929204e-06,1.1131457540614065e-05,4.108684879611246e-05,1.2635832717933226e-05,1.2183265425846912e-05,6.5357885432604235e-06,1.5091630302777048e-05,0.0002004653651965782,1.658311884966679e-05,3.297984949313104e-05,5.0830435611715075e-06,1.9465500372461975e-05,1.615173641766887e-05,4.9025289627024904e-05,3.1220017262967303e-05,1.7454620319767855e-05,1.7208050849149004e-05,1.2640376553463284e-05,9.036133633344434e-06,1.79210546775721e-05,3.1837083952268586e-05,1.5042330232972745e-05,1.0017963177233469e-05,1.5665793398511596e-05,8.967080248112325e-06,5.3910566748527344e-06,7.720005669398233e-06,3.6038436519447714e-06,2.9845090466551483e-05,5.948707439529244e-06,7.629692845512182e-06,2.5291785277659073e-05,1.2536949725472368e-05,1.62640953931259e-05,1.4804849115535035e-06,6.362224667100236e-05,8.016932042664848e-06,1.3958608178654686e-05,1.4674843441753183e-05
744,1.113305302169465e-06,5.304646947479341e-06,4.699226337834261e-06,5.914286248298595e-06,1.6580928559051245e-06,4.272892056178534e-06,6.876346560602542e-06,4.125514806219144e-06,1.8693211814024835e-06,1.4686596614410519e-06,0.00011395350884413347,1.0252803804178257e-05,2.3449895252269926e-06,2.063307420030469e-06,1.0357764040236361e-05,3.904849108948838e-06,2.436152135487646e-05,4.737117251352174e-06,8.103113032120746e-06,9.537035111861769e-06,2.3844302631914616e-05,0.9990063309669495,8.915634680306539e-06,2.335857425350696e-05,8.033323865674902e-06,3.828648914350197e-05,1.0751888112281449e-05,1.222654009325197e-05,1.1547914255061187e-05,1.285359394387342e-05,1.520776186225703e-05,2.8091424155718414e-06,5.921597403357737e-05,8.404660547967069e-06,9.52242044149898e-06,4.790083039551973e-06,1.0208390449406579e-05,1.3564001164922956e-05,1.5226561345116352e-06,1.7388789274264127e-05,1.4441366147366352e-05,1.5522643934673397e-06,1.1691255394907785e-06,1.5724879176559625e-06,3.4983954719791654e-06,3.245153038733406e-06,7.903655614427407e-07,3.439332658672356e-06,2.2375256776285823e-06,3.396981810510624e-06,4.179466941423016e-06,6.207807928149123e-06,1.6782259990577586e-05,1.4138313417788595e-06,3.4806712392310146e-06,1.9312412405270152e-05,2.260050450786366e-06,1.6456020830446505e-06,4.220799837639788e-06,1.7180436771013774e-05,6.168974778120173e-06,4.238156179781072e-06,5.873366262676427e-06,3.6039637052454054e-06,1.5029151654744055e-05,6.841352387709776e-06,3.4460863389540464e-06,3.4316985875193495e-06,6.378653779393062e-06,6.092437160987174e-06,3.753438022613409e-06,1.0453885806782637e-05,3.7939284993626643e-06,8.770030945015606e-06,2.2182316570251714e-06,8.01127498561982e-06,4.127226929995231e-06,3.133878408334567e-06,2.7411599603510695e-06,4.109803739993367e-06,8.115711352729704e-06,8.395795703108888e-07,8.934232027968392e-06,2.0854599824815523e-06,6.930701601959299e-06,1.0727849257818889e-05,8.107125722744968e-06,5.40054998054984e-06,6.059388510948338e-07,3.7225916003080783e-06,3.657436172943562e-05,1.007290484267287e-05,1.656740641919896e-05,6.316628969216254e-06,2.808909357554512e-06,9.101212526729796e-06,5.305359991325531e-06,0.00010350620868848637,4.411320787767181e-06
746,5.0374761485727504e-05,5.820834303449374e-06,5.534054707823088e-06,2.0108302578591974e-06,2.503416453691898e-06,3.988771823060233e-06,2.7915541522816056e-06,1.832336056395434e-05,2.0213657990098e-05,6.333514193102019e-06,2.356172444706317e-05,0.0008762027136981487,5.809753474750323e-06,0.0002976191171910614,3.055791603401303e-05,5.638222773995949e-06,0.99652099609375,1.1156512300658505e-06,2.8469748940551654e-05,5.0538703362690285e-05,8.093919313978404e-05,3.741332329809666e-05,1.7797046893974766e-05,3.09381794068031e-05,2.6965903089148924e-05,5.09842448082054e-06,6.482131993834628e-06,3.7803667964908527e-06,1.2839457667723764e-05,1.334033458988415e-05,1.433770466974238e-05,3.990050117863575e-06,6.632365511904936e-06,1.470494953537127e-05,3.2928733162407298e-06,4.853587142861215e-06,3.0930759749026038e-06,1.5630066627636552e-05,1.4943714631954208e-05,3.082141120103188e-05,3.485945126158185e-05,1.6864727513166144e-05,1.5933181884975056e-06,8.406429697060958e-05,2.124712227669079e-05,2.827572870955919e-06,3.341157707836828e-06,0.0002011453761951998,4.809521487914026e-05,3.367486351635307e-05,4.149609139858512e-06,1.444382519366627e-06,4.429874479683349e-06,7.9761248343857e-06,5.036642505729105e-06,1.8059095964417793e-05,2.337804289709311e-06,2.3464951937057776e-06,3.4824245176423574e-06,7.171584002207965e-06,1.2179455552541185e-05,5.488920123752905e-06,3.903434844687581e-06,2.882280341509613e-06,3.280224700574763e-05,6.419064902729588e-06,1.8805666286425549e-06,1.9180297385901213e-05,6.275027317315107e-06,2.750440671661636e-06,1.215002248500241e-05,1.6989600908345892e-06,1.5962315956130624e-05,5.211222287471173e-06,1.7640539226704277e-05,2.8762365218426567e-06,4.660336799133802e-06,2.105448947986588e-05,1.814769893826451e-05,2.558219193815603e-06,5.507145942829084e-06,3.139152340736473e-06,2.5785909656406147e-06,3.3530320706631755e-06,1.6380668967030942e-05,5.115436124469852e-06,2.8988201847823802e-06,3.710303872139775e-06,2.3015315946395276e-06,0.00038681156001985073,2.1006475435569882e-05,6.548853434651392e-06,7.789514711475931e-06,0.0002158213610528037,1.1632317182375118e-05,0.0002092269278364256,2.3697325559624005e-06,6.781238334951922e-05,1.9858000086969696e-05
750,1.1809290754172252e-06,3.724791213244316e-06,2.603516804811079e-06,9.377805326948874e-06,4.2019773900392465e-06,7.381792784144636e-06,1.2280791452212725e-05,1.0184289749304298e-05,0.00012724312546197325,7.520798135374207e-06,1.494066873419797e-05,4.357093985163374e-06,5.12261176481843e-05,2.4017292616917985e-06,6.376178498612717e-05,6.9898874244245235e-06,2.036582145592547e-06,0.00010475931048858911,3.800629428951652e-06,7.674774678889662e-06,4.249703124514781e-05,6.629211839026539e-06,6.344965640892042e-06,1.1784658454416785e-05,6.69749169901479e-06,2.645256790856365e-05,1.1624413673416711e-05,8.534438165952452e-06,4.9351347115589306e-06,4.346080004324904e-06,5.313879228197038e-06,7.657669630134478e-05,1.0243836186418775e-05,4.618009552359581e-05,0.00024790794122964144,1.5320993043133058e-05,7.738936801615637e-06,8.195732334570494e-06,1.068570782081224e-06,1.4602880582970101e-05,6.247382771107368e-06,1.1524732599355048e-06,3.632792413554853e-06,4.936307050229516e-06,8.275506843347102e-06,0.0003605554811656475,7.654574437765405e-05,5.138560027262429e-06,6.536813089041971e-06,1.5577163594571175e-06,0.00010807782382471487,0.9970945119857788,7.917170296423137e-05,4.055804765812354e-06,9.630409294913989e-06,5.272601811157074e-06,3.4339100238867104e-06,1.9876219994330313e-06,1.8399592590867542e-05,6.186156952026067e-06,3.977527376264334e-05,4.756399448524462e-06,1.3120284165779594e-05,1.5189887108135736e-06,2.8376374757499434e-05,8.060248546826188e-06,6.621875854762038e-06,3.17171293318097e-06,1.9254435756010935e-05,9.309193956141826e-06,6.206087618920719e-06,2.987096877404838e-06,8.274191714008339e-07,1.956106279976666e-05,6.272651808103547e-05,1.169600545836147e-05,3.1671218039264204e-06,7.491376891266555e-06,8.354406418220606e-06,0.0006310186581686139,8.834495019982569e-06,1.9559794964152388e-05,4.825831183552509e-06,0.00011510772310430184,2.6522372991166776e-06,1.742972199281212e-05,4.065629582328256e-06,4.822895789402537e-06,2.2883434667164693e-06,1.3194307939556893e-06,1.5349576187873026e-06,2.1399868273874745e-05,5.603282988886349e-05,3.459717390796868e-06,5.535866876016371e-06,6.24971289653331e-06,5.698247605323559e-06,7.648732207599096e-06,7.75960143073462e-06
751,5.273917849990539e-06,1.4267130609368905e-05,1.3791104720439762e-05,7.805763743817806e-06,4.5452093218045775e-06,2.4776498321443796e-05,1.722943125059828e-05,1.7730773834045976e-05,5.565097671933472e-05,3.2765914511401206e-05,1.5144399185373913e-05,3.476254642009735e-05,3.7555687413259875e-06,0.00010387555084889755,1.1159965652041137e-05,2.1705292965634726e-05,2.8174476028652862e-05,1.052212064678315e-05,2.0273215341148898e-05,0.00013057237083557993,1.6503163351444528e-05,4.985638952348381e-05,2.4225828383350745e-05,7.95238884165883e-06,3.51874805346597e-05,3.0454984880634584e-05,1.0263125659548678e-05,9.163747563434299e-06,2.9211783839855343e-05,2.090222005790565e-05,4.399898898554966e-05,1.2044897630403284e-05,2.4962511815829203e-05,0.9907585382461548,1.1130343409604393e-05,2.3841577785788104e-05,2.999649223056622e-05,0.00014375925820786506,1.657847133174073e-05,1.0195111826760694e-05,2.6296085707144812e-05,1.7007585483952425e-05,6.414983090508031e-06,6.422150818252703e-06,2.0834733732044697e-05,0.00023483042605221272,1.228183009516215e-05,5.858679651282728e-05,3.284535341663286e-05,2.754279375949409e-05,0.0002911981428042054,0.0002657388977240771,0.00018649533740244806,9.892175876302645e-05,8.931187767302617e-05,0.0001620571711100638,3.331353218527511e-05,2.1143203412066214e-05,2.3868742573540658e-05,8.995111784315668e-06,0.0005947743193246424,1.6717518519726582e-05,2.9221035219961777e-05,1.9552533558453433e-05,1.2276338566152845e-05,6.289285465754801e-06,5.982974926155293e-06,7.378795271506533e-05,5.8216000979882665e-06,9.869880886981264e-05,9.854347808868624e-06,1.6032325220294297e-05,2.6606789106153883e-05,2.421381759631913e-05,0.001886799349449575,6.730253517162055e-06,5.317015620676102e-06,1.7276192011195235e-05,2.5376541088917293e-05,0.0001380353351123631,1.783253719622735e-05,2.271729135827627e-05,7.741006265860051e-05,1.2426391549524851e-05,0.002619578968733549,9.704262083687354e-06,0.00043576041935011744,1.4804403690504842e-05,4.9544938519829884e-05,5.6304928875761107e-05,1.1791612450906541e-05,9.110548489843495e-06,7.456982530129608e-06,4.5472556848835666e-06,1.7056689102901146e-05,4.679958146880381e-05,1.4634481885877904e-05,4.123841426917352e-05,5.2480186241155025e-06
761,3.918950824299827e-05,7.982015631569084e-06,1.2915146726300009e-05,3.6045064916834235e-05,1.039160542859463e-05,1.0218007446383126e-05,2.0027613572892733e-05,5.398665598477237e-05,4.794049164047465e-05,8.455134775431361e-06,0.0001275595132028684,0.00016183157276827842,1.1767339856305625e-05,5.4201002058107406e-05,1.376956879539648e-05,2.039618993876502e-05,0.00010041845962405205,9.095810128201265e-06,0.0006780806579627097,0.00018758527585305274,3.094571002293378e-05,3.1556333851767704e-05,0.00018676968466024846,2.7216803573537618e-05,0.00010146253771381453,0.00020796872559003532,6.44863484922098e-06,3.6050769267603755e-05,1.373514169245027e-05,5.868013613508083e-05,5.8556893236527685e-06,0.0005780854844488204,5.6419325119350106e-05,2.5745506718521938e-05,2.5939318220480345e-05,2.2229518435779028e-05,3.696429848787375e-05,0.00014972912322264165,0.00032933137845247984,0.00035522686084732413,0.002387905027717352,3.9378926885547116e-05,1.0797320101119112e-05,1.867938226496335e-05,2.1662366634700447e-05,1.9063281797571108e-05,4.6965604269644246e-05,2.054953256447334e-05,3.9162008761195466e-05,1.7857968487078324e-05,1.3628591659653466e-05,7.721449946984649e-06,2.7550788217922673e-05,3.495880082482472e-05,3.293465852038935e-05,4.2832991312025115e-05,2.6378300390206277e-05,8.593986422056332e-06,3.256968193454668e-05,9.904908438329585e-06,6.527172809001058e-05,7.304135215235874e-05,2.08030323847197e-05,9.620650416763965e-06,7.462189387297258e-05,3.233808092772961e-05,1.3271294847072568e-05,0.000546497292816639,4.670502312364988e-05,1.7837814084487036e-05,6.743500125594437e-05,7.632504093635362e-06,0.0002516169915907085,2.28407316171797e-05,0.0004929904243908823,3.9793576434021816e-06,9.090633284358773e-06,0.9889689683914185,4.572585385176353e-05,3.084768104599789e-05,3.169640331179835e-05,9.031049557961524e-05,6.001183010084787e-06,3.5468910937197506e-05,0.0001561416866024956,1.4225696759240236e-05,1.8194214135291986e-05,0.00020773423602804542,0.00010616362851578742,1.8219530829810537e-05,3.411330544622615e-05,2.6403293304610997e-05,3.5358847526367754e-05,2.8837177524110302e-05,0.00013302067236509174,3.176503014401533e-05,0.00010184469283558428,0.001350297243334353,1.580693970026914e-05
764,6.53172901365906e-05,5.653415882989066e-06,6.610881428059656e-06,2.1814576030010357e-06,2.7219819003221346e-06,3.0082794637564803e-06,2.682548029042664e-06,2.5319364794995636e-05,1.7281958207604475e-05,6.478707746282453e-06,3.748832023120485e-05,0.0008945682784542441,4.338330199971097e-06,0.00125690340064466,3.0332226742757484e-05,6.193792614794802e-06,0.9955671429634094,1.5877496934990631e-06,2.7114383556181565e-05,3.627841579145752e-05,9.255277109332383e-05,4.738682764582336e-05,8.202141543733887e-06,3.426177136134356e-05,1.9562641682568938e-05,4.93579636895447e-06,6.659205155301606e-06,4.649105449061608e-06,1.6154586774064228e-05,2.4394070351263508e-05,3.0303459425340407e-05,4.09200447393232e-06,5.022051482228562e-06,1.396039078827016e-05,2.862379233192769e-06,5.403141585702542e-06,3.6844642181677045e-06,2.3522319679614156e-05,1.4663342881249264e-05,2.3918619262985885e-05,2.8430646125343628e-05,1.5321878890972584e-05,2.7452726953924866e-06,8.264418283943087e-05,2.274419239256531e-05,4.355496912467061e-06,3.6664475828729337e-06,0.00011913024354726076,1.888136648631189e-05,7.519579958170652e-05,4.648014964914182e-06,1.0753163905974361e-06,4.631563115253812e-06,1.0096024197991937e-05,6.590228167624446e-06,2.8055612347088754e-05,1.8873236058425391e-06,3.511779596010456e-06,4.099856141692726e-06,1.0598255357763264e-05,1.451340904168319e-05,9.555314136378001e-06,5.791817329736659e-06,5.212235464568948e-06,2.3841777874622494e-05,6.9441584855667315e-06,2.558768073868123e-06,2.328943992324639e-05,3.813709327005199e-06,2.4735377337492537e-06,1.3940155440650415e-05,2.5283859486080473e-06,3.110099714831449e-05,9.278081961383577e-06,1.2549664461403154e-05,3.6390429158927873e-06,5.260329544398701e-06,2.4904467863962054e-05,9.399981536262203e-06,2.895192210417008e-06,7.728188393230084e-06,2.873952325899154e-06,2.258122094644932e-06,3.4297879665246e-06,3.276691131759435e-05,3.948354333260795e-06,2.76801006293681e-06,3.6895346511300886e-06,3.516209744702792e-06,0.00033545561018399894,3.0203200367395766e-05,5.582577614404727e-06,7.95864707470173e-06,0.00016883257194422185,1.8541753888712265e-05,0.00020865423721261322,2.8854292395408265e-06,0.00010053696314571425,1.1104885743407067e-05
770,7.07136932760477e-05,7.449729309882969e-06,2.1136280338396318e-05,8.04939463705523e-06,1.5039742720546201e-05,2.7094962206319906e-05,2.8921431294293143e-05,6.61498197587207e-05,0.00014385861868504435,2.1101257516420446e-05,4.629709292203188e-05,0.9444867968559265,7.672038009332027e-06,0.00014615555119235069,4.7677742259111255e-05,5.371749648475088e-05,0.04795749485492706,2.029603456321638e-05,1.2387882634357084e-05,0.0006523841875605285,0.000698380870744586,0.00015190875274129212,4.1400395275559276e-05,2.133340240106918e-05,2.628882612043526e-05,5.531527494895272e-05,1.3377885807130951e-05,1.568882362334989e-05,2.677234988368582e-05,3.962338450946845e-05,8.044085006986279e-06,8.34459024190437e-06,4.194285429548472e-05,5.535216041607782e-05,4.096911652595736e-06,1.833244095905684e-05,3.3236341550946236e-05,1.5708197679487057e-05,2.0522553313639946e-05,0.00017238272994291037,6.401348946383223e-05,1.0846541044884361e-05,4.667228495236486e-06,5.610047810478136e-05,3.609319537645206e-05,8.222014912462328e-06,1.4756205018784385e-05,4.4077212805859745e-05,3.128232492599636e-05,0.00012727361172437668,9.805867193790618e-06,1.009095740300836e-05,2.0013543689856306e-05,1.4019355148775503e-05,3.1414943805430084e-05,0.0001805687352316454,5.353540927899303e-06,4.042633008793928e-06,1.3824585039401427e-05,2.438813135086093e-05,7.31201289454475e-05,1.7313030184595846e-05,1.0243719771096949e-05,8.607275958638638e-06,7.967564306454733e-05,1.5944751794449985e-05,7.923300472612027e-06,3.285758793936111e-05,3.0775004233873915e-06,4.359334980108542e-06,3.546793959685601e-05,5.0572252803249285e-06,3.3749951398931444e-05,1.0830404789885506e-05,0.00010013370047090575,1.2723785403068177e-05,3.231866503483616e-05,5.57849089091178e-05,6.443948223022744e-05,1.3216053957876284e-05,2.3640264771529473e-05,1.4054053281142842e-05,2.007251350732986e-05,6.592318641196471e-06,5.2963976486353204e-05,3.0038421755307354e-05,2.85356918539037e-06,1.0938400009763427e-05,6.222825504664797e-06,0.0022412720136344433,3.8825881347293034e-05,4.532093953457661e-05,1.5069519577082247e-05,0.00011961472773691639,8.315979357575998e-05,0.00031301556737162173,5.0720927902148105e-06,0.0003240384685341269,1.1147015356982592e-05
773,4.683965380536392e-05,5.544673331314698e-05,5.735970989917405e-05,1.833363057812676e-05,1.4439294318435714e-05,7.312971320061479e-06,2.784526441246271e-05,0.00010570347512839362,3.559942342690192e-05,1.0073005796584766e-05,0.0002790408325381577,0.0003710164164658636,6.319829844869673e-05,4.1248586057918146e-05,3.2378236937802285e-05,7.623330020578578e-05,0.0003610811836551875,3.316731454106048e-05,0.00020744642824865878,5.4227533837547526e-05,0.00020432846213225275,0.0011504744179546833,0.00013647941523231566,0.00018325509154237807,0.0003227146517019719,0.0008106263703666627,2.0539959223242477e-05,6.128111999714747e-05,4.707727566710673e-05,0.0019095621537417173,0.00016084074741229415,0.0002391437883488834,0.00025674569769762456,0.0003906399360857904,4.321149390307255e-05,2.1924011889495887e-05,9.616639727028087e-05,0.09183257818222046,0.00014428234135266393,0.0005907415179535747,0.0008739553159102798,1.751306808728259e-05,1.7287769878748804e-05,0.00015012449875939637,2.7933352612308227e-05,2.8170434234198183e-05,2.282066452607978e-05,4.0846171032171696e-05,6.557610322488472e-05,0.00024742897949181497,4.540781446848996e-05,0.00014219021250028163,0.0001180150211439468,1.5817093299119733e-05,0.00015625968808308244,0.0002455095527693629,1.0443528481118847e-05,0.00020586189930327237,2.4376015062443912e-05,2.590152871562168e-05,0.0004678621480707079,8.725374937057495e-05,0.00010846350050996989,4.224134681862779e-05,8.939270628616214e-05,4.1862731450237334e-05,3.962754271924496e-05,0.010391862131655216,0.00021647555695381016,9.320429671788588e-05,4.8309822886949405e-05,1.6220297766267322e-05,0.00025733106303960085,8.476713264826685e-05,7.623503915965557e-05,5.116348620504141e-05,4.4426349631976336e-05,0.0019451907137408853,2.9951028409413993e-05,5.212092219153419e-05,2.985190621984657e-05,5.491904812515713e-05,1.0447393833601382e-05,2.0837267584283836e-05,0.00028066671802662313,1.2366117516648956e-05,3.117674350505695e-05,9.299671364715323e-05,0.0008254529093392193,0.00017207494238391519,6.361304986057803e-05,0.00011936425289604813,3.252911847084761e-05,6.443788879550993e-05,5.051761763752438e-05,0.0002183948818128556,0.0001684689923422411,0.8805331587791443,3.2765088690211996e-05
775,1.3565740118792746e-05,0.9988333582878113,1.8476133845979348e-05,4.081146835233085e-05,8.45766335260123e-05,1.0030050361820031e-05,1.529910514364019e-05,9.268760186387226e-05,1.7724945791997015e-05,0.00010540589573793113,2.157347807951737e-06,3.9726046452415176e-06,1.1884338164236397e-05,5.612832865153905e-06,1.0617957741487771e-05,3.0441071885434212e-06,8.421954589721281e-06,4.11271867051255e-06,1.2629836419364437e-05,1.9873778001056053e-06,3.8166217564139515e-06,1.625520053494256e-05,3.957305580115644e-06,1.6762494851718657e-05,3.267953388785827e-06,3.1286449484468903e-06,0.00015809301112312824,1.4948500393074937e-06,8.336666724062525e-06,5.631539352179971e-06,1.616541158000473e-05,3.9876931623439305e-06,9.824590279094991e-07,4.888121111434884e-06,1.9569915821193717e-06,1.5225574315991253e-05,8.418365723628085e-06,3.221190354452119e-06,2.0312268134148326e-06,2.848878011718625e-06,2.729948391788639e-06,1.67600028362358e-05,2.471171910656267e-06,2.1624850887747016e-06,4.092484959983267e-05,3.1774109174875775e-06,1.565741285958211e-06,6.175098860694561e-06,8.911557415558491e-06,5.81753920414485e-06,4.198067927063676e-06,1.3155917258700356e-05,5.7515230764693115e-06,7.557750905107241e-07,1.3349196706258226e-05,3.775907089220709e-06,4.900078693026444e-06,1.2121757890781737e-06,1.8409167523714132e-06,2.9775064831483178e-06,7.900595846876968e-06,4.918299964629114e-06,3.55852785105526e-06,3.224020929337712e-06,1.276050625165226e-05,1.3070858813080122e-06,2.926037723227637e-06,3.4314057302253786e-06,5.209564278629841e-06,1.2657340448640753e-05,3.2491211641172413e-06,5.368437996366993e-06,9.841103292274056e-07,3.3924898161785677e-06,4.065268967679003e-06,1.4441523489949759e-05,1.4742333405592944e-05,1.532393639536167e-06,5.852759386471007e-06,1.1927848390769213e-05,1.4968465620768256e-05,2.209523472629371e-06,4.67741847387515e-06,1.9383551261853427e-05,6.9661637098761275e-06,2.0835774193983525e-05,6.100277005316457e-06,6.968176421651151e-06,3.111271325906273e-06,7.473623099940596e-06,1.5472281802431098e-06,5.562342721532332e-06,3.57412545781699e-06,2.3995165975065902e-05,1.910145556394127e-06,1.018830243992852e-05,7.059310064505553e-06,5.824284016853198e-06,4.677962806454161e-06
